NOMBREPROYEC,URL,CARRERA,FACULTAD
Estudio para el rediseño de la imagen corporativa de la ESPOL,https://dspace.espol.edu.ec/handle/123456789/21576,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Estudio de factibilidad para la creación de una empresa dedicada a la elaboración de libros con la técnica Pop-up basados en leyendas nacionales, en la ciudad de Guayaquil",https://dspace.espol.edu.ec/handle/123456789/54586,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de Cuento Infantil sobre la Violencia Intrafamiliar dirigido a niños de 8 a 10 años,https://dspace.espol.edu.ec/handle/123456789/56285,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de identidad visual corporativa para la cooperativa de transporte público en la ciudad de Milagro,https://dspace.espol.edu.ec/handle/123456789/21459,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Campaña para Posicionar la Unidad de Vínculos con la Sociedad (UVS) a estudiantes de la Espol, aplicando estrategias de branding, BTL y Social Media.",https://dspace.espol.edu.ec/handle/123456789/53865,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Cuento ilustrado por niños con Trastorno de Espectro Autista para la socialización de esta condición en la ciudad de Guayaquil.,https://dspace.espol.edu.ec/handle/123456789/56283,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Diseño editorial basado en la caracterización de costumbres y prácticas culturales de lactancia materna en las comunidades kichwas, Pano y Ñucanchillacta de la provincia de Napo",https://dspace.espol.edu.ec/handle/123456789/53648,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
La influencia de los residuos de las camaroneras en la calidad del estuario del Golfo de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/54055,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Portal gazzetta pop: manual de diseño,https://dspace.espol.edu.ec/handle/123456789/58598,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de web storytelling sobre hongos,https://dspace.espol.edu.ec/handle/123456789/62754,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de material didáctico para el fomento de la cultura vial responsable dirigido a niños de 7 a 10 años,https://dspace.espol.edu.ec/handle/123456789/53692,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Desarrollo de papelería y señalética en las instalaciones de la organización el faro del cantón General Villamil Playas,https://dspace.espol.edu.ec/handle/123456789/53002,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Página web ""Colegio Guillermo Ordoñez Gómez"": manual de memoria de diseño",https://dspace.espol.edu.ec/handle/123456789/59411,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de interfaz de aplicación móvil para guía gastronómica de la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/63039,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Propuesta de Diseño para Revalorizar a la Guayabera como Elemento de Identidad Cultural de Guayaquil.,https://dspace.espol.edu.ec/handle/123456789/53045,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Propuesta de diseño de señalética para la Terminal Terrestre de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/62774,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Proyecto de implementación de una consultora de diseño tridimensional en la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/52345,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Proyecto de creación del programa piloto ""Emprende Ecuador""",https://dspace.espol.edu.ec/handle/123456789/21547,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Propuesta de rediseño de identidad corporativa y aplicaciones para la empresa de Marketing olfativo corporativo ""FreshWind"" de la ciudad de Guayaquil.",https://dspace.espol.edu.ec/handle/123456789/53647,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Paredes que hablan: Cronología del Graffiti Guayaquileño.,https://dspace.espol.edu.ec/handle/123456789/53875,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Estructura de RIG,https://dspace.espol.edu.ec/handle/123456789/54778,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Gráfica popular guayaquieña,https://dspace.espol.edu.ec/handle/123456789/21599,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
StoryTelling como estrategia publicitaria para posicionamiento de una cerveza de casa,https://dspace.espol.edu.ec/handle/123456789/53759,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Desarrollo de Rigs para animación de caracteres,https://dspace.espol.edu.ec/handle/123456789/10477,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Diseño de Identidad Corporativa: Río Arriba, la primera cerveza artesanal de Vinces.",https://dspace.espol.edu.ec/handle/123456789/53750,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Identidad corporativa y reestructuración de plataforma digital Venntura,https://dspace.espol.edu.ec/handle/123456789/53761,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Del ensayo académico textual al ensayo académico visual:  Propuesta de su transformación en el campo de los estudios de  arte a través de la ilustración.,https://dspace.espol.edu.ec/handle/123456789/56276,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
CD ROM el comic como medio de comunicación: Manual de diseño,https://dspace.espol.edu.ec/handle/123456789/59395,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Creación de un recorrido visual que promueva donaciones económicas para la restauración de las obras artísticas en la catedral de Guayaquil.,https://dspace.espol.edu.ec/handle/123456789/53643,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Diseño de un manual gráfico de procesos de bioseguridad previo a la certificación “Establecimiento seguro"" para restaurantes y cafeterías en la ciudad de Guayaquil",https://dspace.espol.edu.ec/handle/123456789/56161,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Relatos ilustrados: abordando el duelo migratorio en la comunidad ESPOL,https://dspace.espol.edu.ec/handle/123456789/65750,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Implementación de nuevos soportes gráficos para la difusión de la gráfica precolombina de la costa ecuatoriana,https://dspace.espol.edu.ec/handle/123456789/21456,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Gestión y administración del color mediante la técnica de OFFSET rotativa semicomercial,https://dspace.espol.edu.ec/handle/123456789/21590,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Rediseño de packaging para Fideos Diana.,https://dspace.espol.edu.ec/handle/123456789/53707,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de manual nutricional para pacientes diabéticos - oncológicos de Solca.,https://dspace.espol.edu.ec/handle/123456789/53649,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de Catálogo científico de mariposas y polillas que habitan en el Bosque Protector Prosperina,https://dspace.espol.edu.ec/handle/123456789/56190,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Página WEB programa tecnología en alimentos PROTAL: Manual de memoria de diseño,https://dspace.espol.edu.ec/handle/123456789/59414,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Rediseño de la identidad visual y empaque de  la marca de papel higiénico “HADA”,https://dspace.espol.edu.ec/handle/123456789/53681,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Explorando la publicidad en Guayaquil: Una guía visual de los anuncios de la segunda mitad del siglo XX,https://dspace.espol.edu.ec/handle/123456789/65759,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Propuesta de Rediseño de Marca Gráfica del Museo Municipal de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/53033,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Cartillas pedagógicas digitales para la enseñanza de la danza montubia ecuatoriana en el nivel general básico elemental de la escuela “Manuel María Sánchez” de la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/56185,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Campaña social comunicativa sobre la seguridad vial para conductores y peatones en la ciudad de Guayaquil.,https://dspace.espol.edu.ec/handle/123456789/53683,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Propuesta Comunicacional para Maestría en Geotecnia  de la FICT-ESPOL,https://dspace.espol.edu.ec/handle/123456789/53690,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Propuesta gráfica de aplicación con acceso a información para extranjeros que visitan o residen en la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/53768,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de material didáctico para el fomento del hábito de lectura dirigido a niños de educación básica,https://dspace.espol.edu.ec/handle/123456789/53709,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de material didáctico sobre cultura y educación agrícola para cultivos de mango ecuatoriano,https://dspace.espol.edu.ec/handle/123456789/56177,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Archivo gráfico de diseñadoras ecuatorianas,https://dspace.espol.edu.ec/handle/123456789/58423,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Novela gráfica sobre el duelo por la pérdida de una mascota para jóvenes adultos,https://dspace.espol.edu.ec/handle/123456789/62765,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Libro-Juego para concienciar a los niños de 9 a 11 años sobre la importancia de los lepidópteros en el ecosistema del Bosque Protector La Prosperina,https://dspace.espol.edu.ec/handle/123456789/56199,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Administración de color revista OFFSET comercial CMYK más dos Pantones,https://dspace.espol.edu.ec/handle/123456789/21623,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño Editorial: Rediseño e ilustración del libro “Las cruces sobre el agua” del autor Joaquín Gallegos Lara,https://dspace.espol.edu.ec/handle/123456789/53781,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Web site  de la sociedad paz y abrigo: Manual de diseño,https://dspace.espol.edu.ec/handle/123456789/59400,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Propuesta estratégica de una campaña creativa para el fortalecimiento del sector de MiPymes en establecimientos seguros de la ciudad de Guayaquil ante la emergencia provocada por la pandemia del COVID –19,https://dspace.espol.edu.ec/handle/123456789/56194,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Proyecto de portal web ""ECUADOR TOUR""",https://dspace.espol.edu.ec/handle/123456789/21550,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Rediseño de material didáctico de ambientes de aprendizaje para niños de 4 a 5 años con índice de TEA de la Unidad Educativa Minerva,https://dspace.espol.edu.ec/handle/123456789/60659,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Página web ""Colegio Frank Vargas Pazzos"": manual de memoria de diseño",https://dspace.espol.edu.ec/handle/123456789/59412,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Campaña para la prevención de accidentes de los niños  en el hogar en etapa poscuarentena en la ciudad de  Guayaquil,https://dspace.espol.edu.ec/handle/123456789/56178,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Diseño de catálogo científico entomológico para Bosque Protector La Prosperina, ESPOL",https://dspace.espol.edu.ec/handle/123456789/53669,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Web Site las albarradas: Manual de diseño,https://dspace.espol.edu.ec/handle/123456789/59363,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Manual nutricional dirigido a niños para prevenir la inseguridad alimentaria durante estados de emergencia en la isla Floreana,https://dspace.espol.edu.ec/handle/123456789/60658,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de material didáctico para mejorar la interacción entre niños con Trastorno del Espectro Autista y sus padres,https://dspace.espol.edu.ec/handle/123456789/53706,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de material infográfico digital de contenido informativo sobre el puerto marítimo de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/53676,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Manual de uso y campaña gráfica digital para la innovación de la marca almacenes hogar de la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/53639,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Repositorio de patrones visuales basados en la morfología de los lepidópteros del  Bosque Protector la Prosperina,https://dspace.espol.edu.ec/handle/123456789/56191,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Rediseño de la identidad corporativa, página web, medios sociales de la Unidad de Vínculos con la Sociedad de la Espol.",https://dspace.espol.edu.ec/handle/123456789/53753,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Estudio sobre la creación de una agencia de mobiliario urbano publicitario para la ciudad de Guayaquil.,https://dspace.espol.edu.ec/handle/123456789/53023,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Brochure de Aviturismo “Entrelazados”,https://dspace.espol.edu.ec/handle/123456789/53776,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Imagen corporativa de fundación cariño: manual de diseño,https://dspace.espol.edu.ec/handle/123456789/59364,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de símbolos parroquiales para Manglaralto en la provincia de Santa Elena,https://dspace.espol.edu.ec/handle/123456789/53677,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de fanzine declaratorio de la realidad de los guayaquileños durante la cuarentena por el Covid-19,https://dspace.espol.edu.ec/handle/123456789/56182,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Branding de Cerveza Artesanal de Guayaquil.,https://dspace.espol.edu.ec/handle/123456789/54101,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Identidad corporativa fundación familia solidaria: manual corporativo,https://dspace.espol.edu.ec/handle/123456789/59505,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Mejoramiento de imagen y señalización Protcom, bloque G y áreas administrativas: Manual de usuario",https://dspace.espol.edu.ec/handle/123456789/59371,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Rediseño de identidad visual para la marca de cereales Kruget´s,https://dspace.espol.edu.ec/handle/123456789/53688,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de interfaz web para la preservación de prácticas hídricas ancestrales de  Manglaralto,https://dspace.espol.edu.ec/handle/123456789/62748,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Estudio iconográfico de la cultura otavaleña en su manifestación gráfica textil,https://dspace.espol.edu.ec/handle/123456789/21464,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño multidisciplinar de una aplicación turística para la provincia del Guayas (Fase 2),https://dspace.espol.edu.ec/handle/123456789/60668,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Catálogo infantil ilustrado sobre las especies endémicas del Ecuador que se encuentran amenazadas,https://dspace.espol.edu.ec/handle/123456789/60651,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Mitos de la Lactancia Materna en la Ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/53806,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Rediseño de la identidad visual del Centro Cultural Sarao por su 30 aniversario,https://dspace.espol.edu.ec/handle/123456789/53728,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Campaña visual informativa sobre el manejo de la lactancia materna y protocolos de atención sanitaria para mujeres en estado de lactancia y profesionales de la salud en tiempos de COVID-19,https://dspace.espol.edu.ec/handle/123456789/56184,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Estudio sobre la creación de una revista de difusión tecnológica aplicada al diseño gráfico y producción audiovisual para la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/21457,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Campaña Gráfica diseñada para incrementar el número de estudiantes en los cursos de la Licencia Profesional C1 en CONDUESPOL.,https://dspace.espol.edu.ec/handle/123456789/53637,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Propuesta de Identidad Visual para el laboratorio de agricultura 4.0 CIDIS - ESPOL,https://dspace.espol.edu.ec/handle/123456789/60666,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Tipografía experimental Identitaria Isla Santa Cruz - Galápagos,https://dspace.espol.edu.ec/handle/123456789/54120,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Relanzamiento de la marca de sánduches- El primo,https://dspace.espol.edu.ec/handle/123456789/10483,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Creación y animación de rigs: Manual de diseño,https://dspace.espol.edu.ec/handle/123456789/56941,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Campaña gráfica transmedia para replantear la perspectiva del amor de la nueva generación en Guayaquil.,https://dspace.espol.edu.ec/handle/123456789/60657,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Propuesta de una herramienta para la enseñanza musical en línea dirigida a niños de 4 a 7 años evaluada con docentes de la academia de música “Polar Academy”,https://dspace.espol.edu.ec/handle/123456789/56303,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Diseño de la interfaz gráfica de una aplicación móvil de ayuda en casos de emergencias causadas por la ansiedad para los estudiantes de la Facultad de Arte, Diseño y Comunicación Audiovisual",https://dspace.espol.edu.ec/handle/123456789/56280,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Diseño de interfaz web informativa sobre ecuatorianas icónicas en Ciencia, Tecnología, Ingeniería y Matemáticas.",https://dspace.espol.edu.ec/handle/123456789/56293,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Creación de personaje infantil, modelado 3D y diseño identidad visual",https://dspace.espol.edu.ec/handle/123456789/62757,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Estudio de factibilidad para el desarrollo de una guía didáctica – turística, digital e impresa y un cd interactivo sobre las principales zonas turísticas y regeneradas de la ciudad de Guayaquil",https://dspace.espol.edu.ec/handle/123456789/53032,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Estudio sobre la creación e implementación de una agencia de marketing digital en la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/54354,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Rediseño e implementación de la marca turística Libertador Bolívar.,https://dspace.espol.edu.ec/handle/123456789/53877,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Cuento con personajes de Proyectos MIDI para la capacitación sobre distanciamiento físico frente a la pandemia por el COVID-19 en niños de 4 a 7 años con Trastorno del Espectro Autista en la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/56183,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Guía de preprensa de los principales sistemas digitales de impresión.,https://dspace.espol.edu.ec/handle/123456789/60661,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Reinterpretación de Formas, Iglesias Patrimoniales de Guayaquil",https://dspace.espol.edu.ec/handle/123456789/53764,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de catálogo turístico sobre los árboles del Cementerio General de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/65744,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Proyecto de creación de la imagen corporativa y campaña promocional para la empresa Proietto en la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/21463,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de un sistema de comunicación de la avifauna silvestre de la parroquia Manglaralto en la provincia de Santa Elena,https://dspace.espol.edu.ec/handle/123456789/53934,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Elaboración de material visual para la concienciación al voto razonado en alumnos de 16 años del COPOL.,https://dspace.espol.edu.ec/handle/123456789/53701,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Identidad corporativa de la agencia de diseño grafico y publicitario M&A asociados,https://dspace.espol.edu.ec/handle/123456789/59723,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Construcción de una campaña de comunicación para la reducción de infracciones enfocada hacia los transportistas de buses urbanos en la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/56271,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Análisis y crítica de la marca País Ecuador,https://dspace.espol.edu.ec/handle/123456789/21461,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Material de autoayuda para mitigar la depresión en Adultos Mayores.,https://dspace.espol.edu.ec/handle/123456789/53686,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Juego de mesa para desafiar mentes jóvenes y fortalecer conexiones sociales,https://dspace.espol.edu.ec/handle/123456789/65763,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Ambientación de escenarios informativos del Centro de Interpretación Ambiental ESPOL.,https://dspace.espol.edu.ec/handle/123456789/53880,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Elaboración de Guía Técnica Ilustrada de Flexografía para diseñadores.,https://dspace.espol.edu.ec/handle/123456789/53757,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Revista de ilustración. Manual de diseño.,https://dspace.espol.edu.ec/handle/123456789/57877,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Estudio de factibilidad para la implementación de un estudio de doblaje y subtitulado,https://dspace.espol.edu.ec/handle/123456789/21526,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño editorial de la I guía de identificación de aves del Bosque Protector Prosperina,https://dspace.espol.edu.ec/handle/123456789/54795,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Adaptación de la gráfica popular guayaquileña en un Kit Creativo.,https://dspace.espol.edu.ec/handle/123456789/53787,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de un prototipo de interfaz móvil para turistas gastronómicos en  Guayaquil,https://dspace.espol.edu.ec/handle/123456789/62745,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Propuesta de empaque sensorial para producto de consumo masivo como elemento diferenciador.,https://dspace.espol.edu.ec/handle/123456789/53715,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Diseño de interfaz para la aplicación y sitio web de fisioterapia y rehabilitación física en línea ""KINESIO-XPLORE""",https://dspace.espol.edu.ec/handle/123456789/58419,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Rediseño de la imagen corporativa de fuerzas especiales y seguridad privada CIA. LTDA.,https://dspace.espol.edu.ec/handle/123456789/21465,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de Guía de Aviturismo en el Malecón del Estero Salado.,https://dspace.espol.edu.ec/handle/123456789/53774,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Tópico de graduación ¨Rigging¨,https://dspace.espol.edu.ec/handle/123456789/57381,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de campaña de información sobre la manipulación de víveres dirigido a los consumidores del Mercado Central de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/56274,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de un cuento interactivo de aprendizaje socioemocional para niños de 5 a 7 años,https://dspace.espol.edu.ec/handle/123456789/65749,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Proceso de producción de un video promocional  de la carrera de licenciatura en diseño web y aplicaciones multimedia EDCOM – ESPOL,https://dspace.espol.edu.ec/handle/123456789/53073,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de señalética para proyecto Huella Ecológica,https://dspace.espol.edu.ec/handle/123456789/53791,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Creación de imagen corporativa y campaña comunicacional del conservatorio Sergei en la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/21495,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño editorial de la música popular guayaquileña de Julio Jaramillo.,https://dspace.espol.edu.ec/handle/123456789/53745,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Propuesta de diseño para juego de mesa didáctico y estratégico con temática de leyendas urbanas y personajes históricos, ambientado en el cementerio general de Guayaquil",https://dspace.espol.edu.ec/handle/123456789/53001,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Propuesta de una guía digital sobre enseñanza de primeros auxilios básicos para los docentes de la Unidad Educativa Enrique López Lascano en el cantón Santa Lucía,https://dspace.espol.edu.ec/handle/123456789/56176,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de un juego de mesa educativo sobre la sexualidad para mujeres diversas víctimas de violencia de género,https://dspace.espol.edu.ec/handle/123456789/65747,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de una interfaz web de recorrido virtual interactivo para el museo El Mogote de Real Alto con enfoque en la accesibilidad,https://dspace.espol.edu.ec/handle/123456789/60667,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Propuesta de línea gráfica para la difusión del proyecto Entepola del teatro Arawa, Guayaquil",https://dspace.espol.edu.ec/handle/123456789/65760,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de Producto: Creación de una baraja de cuarenta “Taita 40“,https://dspace.espol.edu.ec/handle/123456789/53742,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Propuesta de desarrollo de un tutorial en línea para la cámara de comercio de Guayaquil, de cómo emprender un negocio en el Ecuador",https://dspace.espol.edu.ec/handle/123456789/54636,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Desarrollo de rigs para animación de caracteres. Manual de diseño.,https://dspace.espol.edu.ec/handle/123456789/57863,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Confusión al localizar aulas/facultades y como encontrarlas eficientemente, en el campus Gustavo Galindo, ESPOL.",https://dspace.espol.edu.ec/handle/123456789/53782,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"""Chito"" Diseño de juego de mesa didáctico para niños con discapacidad auditiva",https://dspace.espol.edu.ec/handle/123456789/53741,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Museo Informático: Memoria de diseño,https://dspace.espol.edu.ec/handle/123456789/59366,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
